From;Entry;
ENSG00000169126;R4GN11;
ENSG00000137770;Q05D32;
ENSG00000137770;H0YMB4;
ENSG00000137770;H0YMH7;
ENSG00000137770;H0YNU2;
ENSG00000137770;H0YNW9;
ENSG00000215712;Q9NWH2;
ENSG00000215712;Q5T2S1;
ENSG00000184271;A0A1B0GU61;
ENSG00000184271;A0A1B0GVK9;
ENSG00000184271;A0A1C7CYV8;
ENSG00000184271;A0A1C7CYY7;
ENSG00000139055;Q96DN0;
ENSG00000139055;F5GYS6;
ENSG00000121406;Q6P9A3;
ENSG00000121406;M0QXN3;
ENSG00000121406;M0R0L6;
ENSG00000129084;P25786;
ENSG00000129084;F5GX11;
ENSG00000129084;F5H112;
ENSG00000081248;Q13698;
ENSG00000081248;A0A7P0T8M7;
ENSG00000081248;A0A7P0TB53;
ENSG00000081248;A0A7P0TBJ5;
ENSG00000081248;A0A7P0TBR2;
ENSG00000081248;A0A7P0Z433;
ENSG00000081248;B1ALM3;
ENSG00000122824;Q8NFP7;
ENSG00000180043;Q8N5Q1;
ENSG00000180043;K7EMA1;
ENSG00000174970;Q8NH19;
ENSG00000174970;A0A2U3TZR9;
ENSG00000143458;Q8TAK5;
ENSG00000143458;Q5SZG2;
ENSG00000119326;Q9UBT7;
ENSG00000119326;Q5JTQ6;
ENSG00000119326;Q5JTQ9;
ENSG00000074219;Q15562;
ENSG00000074219;M0R1A5;
ENSG00000074219;M0R290;
ENSG00000159231;O75828;
ENSG00000125975;Q96LM9;
ENSG00000125975;Q4VXR9;
ENSG00000198795;Q96K83;
ENSG00000198795;H7BYU6;
ENSG00000198795;J3KSZ4;
ENSG00000198795;J3KT07;
ENSG00000198795;J3KTI4;
ENSG00000198795;J3QQI2;
ENSG00000198795;J3QRW6;
ENSG00000147872;Q99541;
ENSG00000147872;Q5SYF3;
ENSG00000147872;Q5SYF4;
ENSG00000147872;Q5SYF5;
ENSG00000101444;P23526;
ENSG00000178922;Q5T013;
ENSG00000178922;A0A0A0MTR5;
ENSG00000178922;E7EWH8;
ENSG00000178922;F6UJY1;
ENSG00000178922;F6UJY9;
ENSG00000178922;H0YB18;
ENSG00000178922;H0YB70;
ENSG00000178922;J9JIE9;
ENSG00000125629;Q9Y5U4;
ENSG00000125629;F8WCG8;
ENSG00000108021;Q5VWN6;
ENSG00000108021;A0A1D5RMU0;
ENSG00000108021;A0A2R8YCL4;
ENSG00000108021;A0A2R8YCW7;
ENSG00000108021;A0A2R8YH03;
ENSG00000108021;A0A8Q3SI29;
ENSG00000108021;A0A8Q3SI30;
ENSG00000108021;A0A8Q3SI42;
ENSG00000108021;A0A8Q3SI68;
ENSG00000108021;A0A8Q3SI84;
ENSG00000108021;A0A8V8TMM4;
ENSG00000108021;A0A8V8TMN1;
ENSG00000125409;Q9BXF9;
ENSG00000125409;F5GZV8;
ENSG00000125409;F5H115;
ENSG00000125409;F5H4K1;
ENSG00000125409;F5H5M8;
ENSG00000125409;J3KPT7;
ENSG00000092094;Q9NPF4;
ENSG00000092094;G3V249;
ENSG00000092094;G3V445;
ENSG00000117472;O60635;
ENSG00000162623;Q6IPR3;
ENSG00000162623;V9GY40;
ENSG00000162623;V9GZ67;
ENSG00000136169;Q96T68;
ENSG00000136169;A0A087WYZ9;
ENSG00000128789;Q969U7;
ENSG00000128789;A0A8V8TMT6;
ENSG00000128789;A0A8V8TMU0;
ENSG00000128789;A0A8V8TMU6;
ENSG00000128789;A0A8V8TMV1;
ENSG00000128789;A0A8V8TNA9;
ENSG00000128789;A0A8V8TP80;
ENSG00000128789;A0A8V8TPK9;
ENSG00000128789;K7ENR6;
ENSG00000128789;K7ER45;
ENSG00000151470;Q8N1A6;
ENSG00000151470;D6RD26;
ENSG00000151470;D6RIS3;
ENSG00000151470;D6RIT3;
ENSG00000101558;Q9P0L0;
ENSG00000101558;J3QKM9;
ENSG00000110921;Q03426;
ENSG00000110921;A0A0B4J236;
ENSG00000110921;A0A1B0GWC2;
ENSG00000110921;A0A8V8TMD0;
ENSG00000110921;F5GXC0;
ENSG00000110921;F5H092;
ENSG00000110921;F5H163;
ENSG00000110921;F5H368;
ENSG00000110921;F5H8H2;
ENSG00000118816;Q14094;
ENSG00000118816;D6RDK3;
ENSG00000118816;D6REZ3;
ENSG00000118816;D6RG12;
ENSG00000118816;D6RH01;
ENSG00000118816;H0YA27;
ENSG00000153684;Q08AF8;
ENSG00000114854;P63316;
ENSG00000114854;C9JDI3;
ENSG00000261652;H3BRN8;
ENSG00000130202;Q92692;
ENSG00000130202;K7EK87;
ENSG00000130202;K7EKE8;
ENSG00000130202;K7ERL3;
ENSG00000176177;Q8IYW4;
ENSG00000124104;Q969T3;
ENSG00000124104;Q05DJ0;
ENSG00000124104;Q5JZH3;
ENSG00000124104;Q5JZH4;
ENSG00000149089;Q96GX9;
ENSG00000149089;S4R3D6;
ENSG00000130177;Q13042;
ENSG00000130177;A0A3B3ISD2;
ENSG00000130177;Q5T8C6;
ENSG00000204438;O95872;
ENSG00000204438;A0A0A0MSL4;
ENSG00000204438;A0A0A0MSL5;
ENSG00000204438;F6QYZ9;
ENSG00000148814;Q9C0I9;
ENSG00000135750;O00180;
ENSG00000135750;Q5T5E6;
ENSG00000197977;Q9NXB9;
ENSG00000013561;Q9UBS8;
ENSG00000013561;D6R988;
ENSG00000013561;D6R996;
ENSG00000013561;D6RA38;
ENSG00000013561;D6RAS4;
ENSG00000013561;D6RBK4;
ENSG00000013561;D6RBU3;
ENSG00000013561;D6RDK2;
ENSG00000013561;D6RDU6;
ENSG00000013561;E7EP22;
ENSG00000151239;Q12792;
ENSG00000151239;F8VRG3;
ENSG00000151239;F8VS81;
ENSG00000151239;F8W1D0;
ENSG00000151239;F8W1Q9;
ENSG00000151239;F8W645;
ENSG00000100221;Q15040;
ENSG00000100221;B0QY55;
ENSG00000100221;B0QY56;
ENSG00000100221;B0QY57;
ENSG00000100221;B0QY58;
ENSG00000100221;H0YGT9;
ENSG00000204219;O75764;
ENSG00000204219;S4R3M9;
ENSG00000204219;S4R419;
ENSG00000129493;Q86XA9;
ENSG00000129493;F5H619;
ENSG00000129493;F8VQQ6;
ENSG00000129493;H0YHE0;
ENSG00000129493;H0YHS5;
ENSG00000129493;H0YIW3;
ENSG00000129493;H7C5W6;
ENSG00000173163;Q8N668;
ENSG00000173163;H0Y7J4;
ENSG00000173163;H7C169;
ENSG00000173163;H7C377;
ENSG00000136999;P48745;
ENSG00000274750;P68431;
ENSG00000175264;O43916;
ENSG00000145349;Q13557;
ENSG00000145349;A0A8V8TN60;
ENSG00000145349;A0A8V8TN65;
ENSG00000145349;A0A8V8TN88;
ENSG00000145349;A0A8V8TNA1;
ENSG00000145349;A0A8V8TNA7;
ENSG00000145349;A0A8V8TND4;
ENSG00000145349;A0A8V8TNN4;
ENSG00000145349;A0A8V8TNN9;
ENSG00000145349;A0A8V8TNR6;
ENSG00000145349;A0A8V8TPJ8;
ENSG00000145349;A0A8V8TPK3;
ENSG00000145349;A0A8V8TPM4;
ENSG00000145349;A0A8V8TPY4;
ENSG00000145349;A0A8V8TQ10;
ENSG00000145349;A0A994J516;
ENSG00000145349;A0A994J5B0;
ENSG00000145349;A0A994J7X8;
ENSG00000145349;D6R938;
ENSG00000145349;E9PBG7;
ENSG00000145349;E9PF82;
ENSG00000145349;H0Y9C2;
ENSG00000145349;H0Y9J2;
ENSG00000257949;Q86WV5;
ENSG00000257949;K7EIL0;
ENSG00000257949;K7EJS2;
ENSG00000257949;K7EL09;
ENSG00000118245;P09430;
ENSG00000158747;P41271;
ENSG00000158747;A0A087WTY6;
ENSG00000158747;A3KFI1;
ENSG00000158747;A3KFI2;
ENSG00000158747;A3KFI3;
ENSG00000158747;A3KFI4;
ENSG00000158747;A3KFI5;
ENSG00000158747;E5RFZ1;
ENSG00000115866;P14868;
ENSG00000115866;C9J7S3;
ENSG00000115866;C9JLC1;
ENSG00000115866;C9JQM9;
ENSG00000115866;H7BZ35;
ENSG00000143119;P19397;
ENSG00000168002;P62487;
ENSG00000168002;E9PIU7;
ENSG00000168002;E9PKH3;
ENSG00000168002;E9PS03;
ENSG00000168002;H0YEE4;
ENSG00000205238;Q495Y8;
ENSG00000017797;Q15311;
ENSG00000017797;A0A1W2PRI7;
ENSG00000017797;E7ENF8;
ENSG00000017797;J3QLT3;
ENSG00000116791;Q08257;
ENSG00000116791;A6NP24;
ENSG00000116791;C9JH92;
ENSG00000164944;Q69YN4;
ENSG00000164944;H0YB68;
ENSG00000164944;H0YBN5;
ENSG00000164944;H0YC41;
ENSG00000244067;P09210;
ENSG00000125652;Q9BT30;
ENSG00000125652;M0QZH2;
ENSG00000125652;M0QZI0;
ENSG00000128585;Q9UL63;
ENSG00000128585;C9J7E8;
ENSG00000128585;C9JVL5;
ENSG00000128585;C9JWX9;
ENSG00000128585;C9JXB0;
ENSG00000128585;F8WEY7;
ENSG00000183813;P51679;
ENSG00000204104;Q8TDR0;
ENSG00000204104;H7BZ10;
ENSG00000175895;Q9H8W4;
ENSG00000178750;Q8N4C7;
ENSG00000154582;Q15369;
ENSG00000154582;A0A8I5KYG1;
ENSG00000154582;A0A8J9AD82;
ENSG00000154582;E5RHG8;
ENSG00000154582;R4GMY8;
ENSG00000153879;P53567;
ENSG00000147614;Q8N8Y2;
ENSG00000147614;E5RHJ7;
ENSG00000147614;E5RIR3;
ENSG00000109084;Q5BJF2;
ENSG00000109084;J3KT68;
ENSG00000109084;J3KTD1;
ENSG00000109084;Q86XC5;
ENSG00000161405;Q9UKT9;
ENSG00000161405;A0A0C4DGN9;
ENSG00000065600;Q9H813;
ENSG00000101265;P50749;
ENSG00000128973;Q9NWW5;
ENSG00000128973;A0A0S2Z5D0;
ENSG00000128973;A0A1B0GTD3;
ENSG00000128973;A0A1B0GTU6;
ENSG00000128973;A0A1B0GTV3;
ENSG00000128973;A0A1B0GU39;
ENSG00000128973;A0A1B0GU90;
ENSG00000128973;A0A1B0GUD2;
ENSG00000128973;A0A1B0GUQ7;
ENSG00000128973;A0A1B0GUY3;
ENSG00000128973;A0A1B0GVR8;
ENSG00000128973;H3BNF1;
ENSG00000128973;H3BTY4;
ENSG00000128973;H3BUT1;
ENSG00000128973;H3BUV4;
ENSG00000169964;Q69YG0;
ENSG00000197641;Q9UIV8;
ENSG00000197641;A0A0A0MQW3;
ENSG00000197641;C9JL93;
ENSG00000197641;F8WE70;
ENSG00000197641;H7BZS9;
ENSG00000101888;Q9NPJ8;
ENSG00000135338;Q86VQ0;
ENSG00000135338;S4R3K6;
ENSG00000185869;Q3KNS6;
ENSG00000110881;P78348;
ENSG00000110881;F8VSK4;
ENSG00000110881;H0YHD6;
ENSG00000110881;H7C1W9;
ENSG00000142089;Q01628;
ENSG00000142089;A0A7P0T8W2;
ENSG00000142089;A0A7P0T9S7;
ENSG00000142089;A0A7P0T9U8;
ENSG00000142089;A0A7P0TB46;
ENSG00000142089;A0A7P0TB91;
ENSG00000142089;A0A7P0TBF9;
ENSG00000142089;E9PS44;
ENSG00000142089;R4GNG9;
ENSG00000140481;Q8N5R6;
ENSG00000140481;A0A1B0GV97;
ENSG00000140481;H0YMB8;
ENSG00000091651;Q9Y5N6;
ENSG00000091651;H3BMA4;
ENSG00000091651;H3BT22;
ENSG00000091651;H3BTQ7;
ENSG00000186732;O15442;
ENSG00000186732;B1AH62;
ENSG00000186732;B1AH63;
ENSG00000103550;Q1ED39;
ENSG00000103550;H3BMC9;
ENSG00000103550;H3BNU8;
ENSG00000103550;H3BPL4;
ENSG00000108511;P17509;
ENSG00000147676;Q969L2;
ENSG00000147676;A0A087WZL1;
ENSG00000108551;Q9Y272;
ENSG00000144589;Q8N1F8;
ENSG00000144589;E7ERV2;
ENSG00000144589;H7C236;
ENSG00000144589;H7C2J7;
ENSG00000144589;M0QYE5;
ENSG00000152795;O14979;
ENSG00000152795;A0A087WU03;
ENSG00000152795;A0A087WUK2;
ENSG00000256812;Q96L46;
ENSG00000181135;Q96C28;
ENSG00000181135;A0A2R8YE36;
ENSG00000181135;E9PHZ0;
ENSG00000181135;E9PJ46;
ENSG00000181135;E9PKX4;
ENSG00000181135;E9PNV7;
ENSG00000181135;E9PP66;
ENSG00000181135;E9PPS7;
ENSG00000181135;E9PQ20;
ENSG00000181135;E9PS67;
ENSG00000172053;P47897;
ENSG00000172053;A0A0U1RQC3;
ENSG00000172053;A0A0U1RQE9;
ENSG00000172053;A0A0U1RQJ6;
ENSG00000172053;A0A0U1RQL2;
ENSG00000172053;A0A0U1RQM8;
ENSG00000172053;A0A0U1RQQ5;
ENSG00000172053;A0A0U1RQT0;
ENSG00000172053;A0A0U1RQU2;
ENSG00000172053;A0A0U1RQX5;
ENSG00000172053;A0A0U1RQX9;
ENSG00000172053;A0A0U1RR66;
ENSG00000172053;A0A0U1RR79;
ENSG00000172053;A0A0U1RRC8;
ENSG00000172053;A0A0U1RRI9;
ENSG00000172053;A0A0U1RRJ7;
ENSG00000172053;A0A1B0GTT3;
ENSG00000172053;A0A1B0GU21;
ENSG00000172053;A0A1B0GVU9;
ENSG00000172053;B4DDN1;
ENSG00000172053;C9J165;
ENSG00000172053;F2Z2V6;
ENSG00000172053;H7C0R3;
ENSG00000187559;Q6VB84;
ENSG00000171174;Q9H477;
ENSG00000171174;E7EQ18;
ENSG00000171174;E9PBU0;
ENSG00000171174;H7C091;
ENSG00000109107;P09972;
ENSG00000109107;A8MVZ9;
ENSG00000109107;C9J8F3;
ENSG00000109107;J3KSV6;
ENSG00000109107;J3QKK1;
ENSG00000109107;J3QKP5;
ENSG00000109107;K7EKH5;
ENSG00000151365;Q92748;
ENSG00000087088;Q07812;
ENSG00000087088;H0YA56;
ENSG00000087088;I6LPK7;
ENSG00000124532;Q9HD23;
ENSG00000124532;A0A0A0MQX2;
ENSG00000124532;H7BZ29;
ENSG00000043143;Q9NQC1;
ENSG00000043143;A0A087X085;
ENSG00000043143;A0A0C4DFT8;
ENSG00000043143;A0A7P0T8T0;
ENSG00000043143;A0A7P0TAP8;
ENSG00000043143;A0A7P0Z4H4;
ENSG00000043143;B5MBX1;
ENSG00000043143;C9J929;
ENSG00000043143;G3XAA4;
ENSG00000043143;H7C0P2;
ENSG00000179172;O60812;
ENSG00000161180;Q8IYX3;
ENSG00000161180;C9JW89;
ENSG00000166220;Q96M53;
ENSG00000166220;A0A0A0MSR7;
ENSG00000166220;A0A8I5KS30;
ENSG00000170893;P20396;
ENSG00000170893;D6RFM1;
ENSG00000101966;P98170;
ENSG00000101966;B1AKU2;
ENSG00000101966;B1AKU3;
ENSG00000157703;Q8N434;
ENSG00000157703;A0A6I8PL26;
ENSG00000157703;C9JVJ9;
ENSG00000157703;F8WES3;
ENSG00000160284;Q9H0A9;
ENSG00000239857;Q7L5D6;
ENSG00000239857;C9JHN8;
ENSG00000239857;C9JPA8;
ENSG00000239857;C9JY46;
ENSG00000130703;Q9H1P3;
ENSG00000130703;A0A087WTV1;
ENSG00000130703;A0A087WVV0;
ENSG00000130703;A0A2R8Y362;
ENSG00000130703;A0A2R8Y429;
ENSG00000130703;A0A2R8Y5B9;
ENSG00000130703;A0A2R8Y5R1;
ENSG00000130703;A0A2R8Y690;
ENSG00000130703;A0A2R8Y703;
ENSG00000130703;A0A2R8YD49;
ENSG00000130703;A0A2R8YDU7;
ENSG00000130703;A0A2R8YEX0;
ENSG00000130703;A0A2R8YFT0;
ENSG00000130703;A0A2R8YG53;
ENSG00000130703;A0A2R8YG59;
ENSG00000130703;A0A2R8YG95;
ENSG00000130703;E7ET92;
ENSG00000130703;H0Y7X4;
ENSG00000164626;O95279;
ENSG00000087448;Q9P2K6;
ENSG00000087448;F5H523;
ENSG00000087448;H0YGN2;
ENSG00000214128;A2RRL7;
ENSG00000258436;Q5GAN4;
ENSG00000204542;Q6UXA7;
ENSG00000131467;P61289;
ENSG00000131467;B3KQ25;
ENSG00000131467;B7Z8D3;
ENSG00000131467;K7EJF8;
ENSG00000131467;K7EKR3;
ENSG00000131467;K7EMD0;
ENSG00000131467;K7ENH2;
ENSG00000131467;K7EPX6;
ENSG00000131467;K7ESG5;
ENSG00000131467;K9J957;
ENSG00000213123;Q8WW35;
ENSG00000213123;E7ER86;
ENSG00000213123;F8WD40;
ENSG00000119185;O14713;
ENSG00000119185;A8MPU2;
ENSG00000119185;C9IZZ8;
ENSG00000119185;C9J0J6;
ENSG00000119185;C9J5T5;
ENSG00000119185;C9J6Y2;
ENSG00000119185;C9JBU8;
ENSG00000119185;C9JZ07;
ENSG00000119185;F8WF20;
ENSG00000119185;G3V1A3;
ENSG00000175573;Q9H3H3;
ENSG00000141295;Q96FV2;
ENSG00000141295;J3KS57;
ENSG00000141295;J3KT79;
ENSG00000141295;J3QL71;
ENSG00000141295;J3QQM9;
ENSG00000141295;J3QR84;
ENSG00000141295;J3QRJ1;
ENSG00000120659;O14788;
ENSG00000044446;P46019;
ENSG00000103121;Q9NRP2;
ENSG00000103121;H3BN28;
ENSG00000103121;H3BNN8;
ENSG00000103121;H3BP68;
ENSG00000103121;H3BPP2;
ENSG00000103121;H3BQQ1;
ENSG00000103121;H3BRC3;
ENSG00000103121;H3BTB6;
ENSG00000105556;Q8N344;
ENSG00000105556;A0A087WZA4;
ENSG00000105556;A0A1B0GUC1;
ENSG00000008441;Q14938;
ENSG00000008441;A0A087WXP2;
ENSG00000008441;A0A8I5KYE6;
ENSG00000008441;A0A8J8YL86;
ENSG00000008441;B4DHW2;
ENSG00000008441;C9JWJ8;
ENSG00000008441;K7EJB0;
ENSG00000008441;K7EKH0;
ENSG00000008441;K7EMQ5;
ENSG00000008441;K7EN08;
ENSG00000008441;K7EPU2;
ENSG00000008441;K7ESG9;
ENSG00000140332;Q04726;
ENSG00000140332;H0YKH0;
ENSG00000140332;H0YKH5;
ENSG00000140332;H0YKN8;
ENSG00000140332;H0YKT5;
ENSG00000140332;H0YL70;
ENSG00000140332;H0YLI3;
ENSG00000140332;H0YLW9;
ENSG00000140332;H0YNI7;
ENSG00000140332;H0YNT2;
ENSG00000140332;Q672R2;
ENSG00000160752;P14324;
ENSG00000160752;A0A087WTP2;
ENSG00000160752;A0A087WVN4;
ENSG00000160752;A0A087X090;
ENSG00000160752;A0A087X1D8;
ENSG00000006534;P43353;
ENSG00000006534;A0A087WTE0;
ENSG00000006534;A0A087WU54;
ENSG00000006534;A0A087WUF8;
ENSG00000006534;A0A087X192;
ENSG00000006534;A0A087X2D4;
ENSG00000198901;O43663;
ENSG00000198901;G3V3N7;
ENSG00000198901;H0YL53;
ENSG00000198901;H0YLA0;
ENSG00000198901;H0YM42;
ENSG00000198901;H0YNE4;
ENSG00000198901;H3BSJ8;
ENSG00000179262;P54725;
ENSG00000179262;A0A494C0B4;
ENSG00000179262;K7ELU6;
ENSG00000179262;K7ELW1;
ENSG00000179262;K7ENJ0;
ENSG00000179262;K7EQ16;
ENSG00000169155;O43298;
ENSG00000169155;Q5JU97;
ENSG00000163606;Q8TD46;
ENSG00000163606;H9KV32;
ENSG00000174405;P49917;
ENSG00000174405;A0A0C4DGV9;
ENSG00000141905;P08651;
ENSG00000141905;A0A286YEX4;
ENSG00000171621;Q96BD6;
ENSG00000171621;A2A276;
ENSG00000106331;O43316;
ENSG00000106331;A0A1W2PPX4;
ENSG00000106331;J3KPG0;
ENSG00000106331;Q3KNR5;
ENSG00000143514;Q13625;
ENSG00000143514;H0Y847;
ENSG00000143514;H7C5L8;
ENSG00000100292;P09601;
ENSG00000100292;A0A7I2V277;
ENSG00000100292;A0A7I2V3I1;
ENSG00000100292;A0A7I2V3M0;
ENSG00000100292;A0A7I2YQL9;
ENSG00000100292;B1AHA8;
ENSG00000069535;P27338;
ENSG00000198183;Q9NP55;
ENSG00000066117;Q96GM5;
ENSG00000066117;F8VRQ4;
ENSG00000066117;F8VUB0;
ENSG00000066117;F8VW95;
ENSG00000066117;F8VZ70;
ENSG00000066117;H0YHV1;
ENSG00000109062;O14745;
ENSG00000109062;J3QRA3;
ENSG00000109062;J3QRP6;
ENSG00000198832;Q8WWX9;
ENSG00000137070;Q14626;
ENSG00000137070;A0A8I5KTD7;
ENSG00000137070;A0A8J9AZZ3;
ENSG00000137070;G3V2A5;
ENSG00000137070;G3V2G0;
ENSG00000137070;G3V2J5;
ENSG00000137070;G3V3V2;
ENSG00000137070;G3V428;
ENSG00000137070;G3V571;
ENSG00000137070;H0YCS8;
ENSG00000198690;Q9Y2M0;
ENSG00000198690;A0A590UJ38;
ENSG00000198690;A0A590UJF5;
ENSG00000198690;A0A590UJL5;
ENSG00000198690;A0A590UK78;
ENSG00000198690;A0A590UKC0;
ENSG00000198690;H3BQ24;
ENSG00000198690;H3BUK3;
ENSG00000112877;Q9P209;
ENSG00000109103;Q13432;
ENSG00000109103;C9JSK0;
ENSG00000109103;J3QQT8;
ENSG00000109103;K7EJU3;
ENSG00000109103;K7EN86;
ENSG00000256061;Q8WXU2;
ENSG00000256061;B4DY92;
ENSG00000256061;E5RJ13;
ENSG00000189283;P49789;
ENSG00000189283;A0A0A0MRB0;
ENSG00000189283;E9PBZ0;
ENSG00000138111;Q14CX5;
ENSG00000138111;A0A1B0GUX1;
ENSG00000138111;Q6UWF4;
ENSG00000150991;P0CG48;
ENSG00000150991;F5GXK7;
ENSG00000150991;F5GYU3;
ENSG00000150991;F5GZ39;
ENSG00000150991;F5H265;
ENSG00000150991;F5H2Z3;
ENSG00000150991;F5H388;
ENSG00000150991;F5H6Q2;
ENSG00000150991;F5H747;
ENSG00000150991;Q96C32;
ENSG00000204316;Q96DV4;
ENSG00000115593;Q8NB12;
ENSG00000115593;C9JUP3;
ENSG00000115593;E9PHG3;
ENSG00000213689;Q9NSU2;
ENSG00000213689;C9J052;
ENSG00000163644;Q8N3J5;
ENSG00000163644;A0A0A0MQZ4;
ENSG00000163644;V9GY69;
ENSG00000163644;V9GYI6;
ENSG00000163644;V9GYS8;
ENSG00000163644;V9GYZ5;
ENSG00000166012;Q9H5J8;
ENSG00000166012;A0A1D5RMT6;
ENSG00000166012;E9PKU8;
ENSG00000166012;E9PM59;
ENSG00000166012;H0Y3L3;
ENSG00000166012;H0YCH2;
ENSG00000166012;H0YG36;
ENSG00000166012;H0YH71;
ENSG00000164306;Q96LW4;
ENSG00000164306;A0A5S6SZ32;
ENSG00000164306;D6R908;
ENSG00000164306;D6R971;
ENSG00000164306;H0Y9N8;
ENSG00000115507;P32242;
ENSG00000115507;B5MC54;
ENSG00000182287;P56377;
ENSG00000182287;A0A5F9ZHW1;
ENSG00000182287;A0A5F9ZHX2;
ENSG00000182287;A0A5F9ZI43;
ENSG00000182287;A6NH01;
ENSG00000182287;F6SFB5;
ENSG00000182287;H0Y673;
ENSG00000182287;H7BZG6;
ENSG00000169347;P55259;
ENSG00000169347;I3L2Z7;
ENSG00000169347;I3L324;
ENSG00000169347;I3L3I2;
ENSG00000169347;I3L486;
ENSG00000169347;I3L4Y3;
ENSG00000182938;A0A2U3TZI1;
ENSG00000170485;Q99743;
ENSG00000170485;H7BZA3;
ENSG00000170485;H7BZY5;
ENSG00000170485;H7C080;
ENSG00000170485;H7C0J4;
ENSG00000170485;H7C0Z2;
ENSG00000166147;P35555;
ENSG00000166147;A0A6I8PL22;
ENSG00000166147;F6U495;
ENSG00000166147;H0YN80;
ENSG00000166147;H0YND0;
ENSG00000156587;O14933;
ENSG00000156587;E9PKW8;
ENSG00000156587;E9PQT7;
ENSG00000166165;P12277;
ENSG00000166165;A0A0S2Z471;
ENSG00000166165;G3V2I1;
ENSG00000166165;G3V461;
ENSG00000166165;G3V4N7;
ENSG00000166165;H0YJG0;
ENSG00000166165;H0YJJ7;
ENSG00000166165;H0YJK0;
ENSG00000198650;P17735;
ENSG00000132570;Q9H0N5;
ENSG00000132570;H0YA52;
ENSG00000188243;Q7Z4G1;
ENSG00000188243;B0QZ40;
ENSG00000188243;H7C607;
ENSG00000065135;P08754;
ENSG00000203857;P14060;
ENSG00000203857;E9PRN7;
ENSG00000143365;P51449;
ENSG00000143365;A0A1W2PRM4;
ENSG00000143365;A0A494C0H2;
ENSG00000143365;A0A494C0S6;
ENSG00000143365;A0A494C174;
ENSG00000143365;A0A8V8TL94;
ENSG00000160472;Q8WZ59;
ENSG00000180089;Q8N661;
ENSG00000112029;Q9UKT4;
ENSG00000156206;Q6P656;
ENSG00000156206;H0YM05;
ENSG00000156206;H0YNS7;
ENSG00000122133;P09466;
ENSG00000122133;A6XNE0;
ENSG00000122133;F2Z349;
ENSG00000122133;H0Y4U4;
ENSG00000122133;H0Y530;
ENSG00000122133;H0Y6A4;
ENSG00000122133;Q5T6T6;
ENSG00000151475;Q9H0C2;
ENSG00000136827;O14656;
ENSG00000136827;A0A494BZT7;
ENSG00000174903;Q9H0U4;
ENSG00000174903;E9PLD0;
ENSG00000142252;Q9H840;
ENSG00000152253;Q9HBM1;
ENSG00000152253;C9JW94;
ENSG00000176715;Q4G176;
ENSG00000176715;A0A3B3ISK9;
ENSG00000176715;F5GX20;
ENSG00000176715;F5H2G6;
ENSG00000176715;F5H362;
ENSG00000176715;F5H3B2;
ENSG00000176715;F5H5A1;
ENSG00000176715;F5H755;
ENSG00000176715;H0YGC7;
ENSG00000176715;H0YGJ0;
ENSG00000176715;H0YH37;
ENSG00000176715;H3BTS0;
ENSG00000111832;Q9H446;
ENSG00000111832;E5RGQ3;
ENSG00000111832;E5RGS5;
ENSG00000111832;E5RJE3;
ENSG00000105967;O14948;
ENSG00000105967;B7Z757;
ENSG00000125375;Q99766;
ENSG00000125375;A0A5F9ZGZ2;
ENSG00000125375;A0A5K1VW60;
ENSG00000125375;A0A5K1VW82;
ENSG00000125375;A0A8I5KUF2;
ENSG00000125375;G3V467;
ENSG00000173253;Q9Y5R5;
ENSG00000173253;A0A0A0MR18;
ENSG00000181163;P06748;
ENSG00000181163;A0A7I2V2X9;
ENSG00000181163;A0A7I2V3G5;
ENSG00000181163;A0A7I2V3U2;
ENSG00000181163;A0A7I2V433;
ENSG00000181163;A0A7I2V4G8;
ENSG00000181163;A0A7I2V579;
ENSG00000181163;A0A7I2V5J8;
ENSG00000181163;A0A7I2V5S2;
ENSG00000181163;A0A7I2YQC0;
ENSG00000181163;E5RGW4;
ENSG00000181163;E5RI98;
ENSG00000182195;O95751;
ENSG00000256762;Q8IWL8;
ENSG00000186193;Q86UD0;
ENSG00000198574;O14796;
ENSG00000152193;Q5W0B1;
ENSG00000109819;Q9UBK2;
ENSG00000109819;A0A087WTJ3;
ENSG00000109819;A0A087WVW3;
ENSG00000109819;D6RBF3;
ENSG00000130182;Q96SZ4;
ENSG00000130182;I3L0Q3;
ENSG00000130182;I3L1J3;
ENSG00000130182;I3NI43;
ENSG00000197024;Q8TD17;
ENSG00000111666;Q8WUD6;
ENSG00000111666;F8W1B3;
ENSG00000111666;H0YHV7;
ENSG00000111666;H0YI24;
ENSG00000111666;H0YI84;
ENSG00000139132;Q96M96;
ENSG00000139132;A0A804HK93;
ENSG00000139132;B7Z493;
ENSG00000139132;E9PJX4;
ENSG00000139132;E9PNX0;
ENSG00000139132;E9PQT1;
ENSG00000139132;F8VVF1;
ENSG00000139132;F8VWL3;
ENSG00000139132;F8W1R0;
ENSG00000139132;H0YDQ0;
ENSG00000139132;J3KSS3;
ENSG00000153066;Q6PKC3;
ENSG00000153066;I3L0Q4;
ENSG00000153066;I3L1A5;
ENSG00000153066;I3L2Z6;
ENSG00000112183;Q9BX46;
ENSG00000112183;H0Y8S7;
ENSG00000112183;H0YA61;
ENSG00000112592;P20226;
ENSG00000112592;A0A1B0GVC6;
ENSG00000112592;H0Y6D8;
ENSG00000112592;Q7Z6S4;
ENSG00000112592;Q7Z6S5;
ENSG00000110851;Q9UKN5;
ENSG00000110851;F8VRG2;
